age,education,black,hispanic,married,nodegree,re74,re75
28,11,0,0,1,1,23511.201171875,5370.9677734375
33,10,1,0,1,1,23511.201171875,12532.2578125
52,8,1,0,0,1,23511.201171875,15217.7421875
53,5,0,0,1,1,23511.201171875,17903.2265625
42,6,0,0,1,1,23511.201171875,17903.2265625
42,6,0,0,1,1,23511.201171875,17903.2265625
42,6,0,0,1,1,23511.201171875,17903.2265625
42,8,0,0,1,1,23511.201171875,18798.38671875
30,9,0,0,1,1,23511.201171875,19441.11328125
36,7,1,0,1,1,23511.201171875,21483.87109375
54,8,0,0,1,1,23511.201171875,21483.87109375
42,9,0,0,1,1,23511.201171875,21841.935546875
51,8,1,0,1,1,23511.201171875,23274.193359375
24,10,0,0,1,1,23511.201171875,25062.7265625
23,10,0,0,1,1,23511.201171875,25064.515625
50,8,0,0,1,1,23511.201171875,25243.548828125
51,11,0,0,1,1,23511.201171875,25780.64453125
51,8,0,0,1,1,23511.201171875,26407.2578125
51,8,0,0,1,1,23511.201171875,27019.548828125
30,10,0,0,1,1,23511.201171875,28645.16015625
52,11,0,0,1,1,23568.01953125,0.0
50,8,1,0,1,1,23707.12890625,28913.7109375
29,10,0,0,1,1,23711.046875,26854.83984375
48,9,0,0,1,1,23859.951171875,25064.515625
30,9,0,0,1,1,23903.0546875,23900.806640625
37,8,0,0,1,1,24098.982421875,22823.03125
28,11,0,0,1,1,24098.982421875,24169.35546875
44,11,1,0,1,1,24294.908203125,35806.453125
44,11,1,0,1,1,24294.908203125,35806.453125
54,3,0,0,1,1,24530.01953125,19514.515625
52,9,0,0,1,1,24627.984375,25064.515625
35,9,1,0,1,1,24686.76171875,16829.03125
32,10,0,0,1,1,24686.76171875,27033.87109375
47,7,0,0,1,1,24784.724609375,23811.2890625
30,11,0,0,1,1,24882.6875,26854.83984375
49,6,0,0,1,1,25274.54296875,21841.935546875
48,8,0,0,1,1,25470.46875,0.0
32,9,0,0,1,1,25470.46875,1432.2580566406198
44,6,0,0,1,1,25470.46875,7619.61279296875
48,8,0,1,1,1,25470.46875,16112.9033203125
52,7,1,0,0,1,25470.46875,17903.2265625
49,11,0,0,1,1,25470.46875,19693.548828125
38,9,0,0,1,1,25470.46875,21483.87109375
46,8,1,0,1,1,25470.46875,21483.87109375
40,8,0,0,1,1,25470.46875,21483.87109375
44,3,1,0,1,1,25470.46875,21483.87109375
40,10,1,0,0,1,25470.46875,23274.193359375
26,8,1,0,1,1,25470.46875,23274.193359375
49,11,0,0,1,1,25470.46875,25064.515625
51,11,0,0,1,1,25470.46875,25064.515625
44,8,0,0,1,1,25470.46875,26854.83984375
47,8,0,0,1,1,25707.5390625,25064.515625
49,8,0,0,1,1,25862.322265625,22916.12890625
40,8,0,0,1,1,25862.322265625,26138.7109375
48,10,0,0,0,1,26058.248046875,26854.83984375
35,9,1,0,1,1,26134.66015625,24169.35546875
44,6,0,1,1,1,26450.1015625,3580.64526367188
42,11,0,0,1,1,26450.1015625,22379.03125
31,8,0,0,1,1,26450.1015625,32225.806640625
46,11,0,0,1,1,26841.955078125,29361.2890625
51,10,1,0,1,1,27037.8828125,21483.87109375
50,8,0,0,0,1,27084.904296875,21125.806640625
46,11,0,0,1,1,27429.734375,9846.7744140625
51,10,1,0,1,1,27429.734375,25064.515625
41,7,1,0,1,1,27429.734375,26708.03125
39,8,1,0,1,1,27429.734375,26854.83984375
48,10,1,0,1,1,27429.734375,30435.484375
48,10,1,0,1,1,27429.734375,30435.484375
50,10,0,0,1,1,27429.734375,32225.806640625
49,6,1,0,1,1,27429.734375,34016.12890625
49,8,0,0,1,1,27482.634765625,25064.515625
47,7,0,0,1,1,27821.58984375,27929.03125
42,9,0,0,1,1,28017.515625,23453.2265625
42,9,0,0,1,1,28017.515625,23453.2265625
45,10,0,0,1,1,28017.515625,32225.806640625
55,10,0,0,1,1,28330.998046875,28602.193359375
40,11,0,0,1,1,28409.369140625,12532.2578125
48,8,0,0,1,1,28409.369140625,26317.7421875
36,10,0,1,1,1,28409.369140625,28645.16015625
46,9,1,0,1,1,28605.294921875,32225.806640625
46,10,0,0,1,1,28765.955078125,19514.515625
45,9,1,0,1,1,28863.919921875,26854.83984375
49,7,0,0,1,1,29247.935546875,20767.7421875
37,10,0,0,1,1,29369.408203125,27750.0
48,9,0,0,1,1,29389.001953125,19693.548828125
37,11,1,0,1,1,29389.001953125,21483.87109375
28,10,0,0,1,1,29389.001953125,23274.193359375
36,11,1,0,0,1,29389.001953125,25982.951171875
40,11,0,0,1,1,29389.001953125,26407.2578125
44,10,0,0,1,1,29389.001953125,26854.83984375
47,10,1,0,1,1,29389.001953125,26854.83984375
47,10,1,0,1,1,29389.001953125,26854.83984375
30,11,0,1,1,1,29389.001953125,26854.83984375
33,10,0,0,1,1,29389.001953125,28645.16015625
48,9,0,0,1,1,29389.001953125,32225.806640625
19,11,1,0,0,1,29725.99609375,8806.5966796875
38,9,0,0,1,1,29976.78125,25064.515625
42,9,0,0,0,1,30368.634765625,19693.548828125
32,10,1,0,1,1,30930.9453125,35806.453125
55,11,0,0,1,1,31048.501953125,31053.14453125
37,11,0,0,1,1,31250.3046875,26854.83984375
21,10,0,0,1,1,31348.26953125,10741.9345703125
51,11,1,0,1,1,31348.26953125,21483.87109375
42,6,1,0,1,1,31348.26953125,28645.16015625
42,5,1,0,1,1,31348.26953125,32225.806640625
52,11,0,0,1,1,31348.26953125,33120.96875
45,5,0,0,1,1,31348.26953125,37596.7734375
49,8,0,0,1,1,31348.26953125,37596.7734375
48,8,0,0,1,1,31510.888671875,35795.7109375
48,8,0,0,1,1,31510.888671875,35795.7109375
55,7,1,0,1,1,32504.236328125,26854.83984375
55,7,1,0,1,1,32504.236328125,26854.83984375
47,11,0,0,1,1,32719.755859375,30435.484375
51,8,0,0,1,1,33111.609375,27750.0
54,11,0,0,1,1,33158.6328125,32225.806640625
42,9,0,0,1,1,33221.328125,32225.806640625
42,9,0,0,1,1,33221.328125,32225.806640625
51,8,1,0,1,1,33299.69921875,25064.515625
55,2,1,0,1,1,33307.53515625,20946.7734375
32,10,0,0,1,1,33307.53515625,25064.515625
38,8,0,0,1,1,33307.53515625,35448.38671875
42,11,0,0,1,1,33307.53515625,44758.06640625
49,8,0,0,1,1,33699.390625,28645.16015625
35,7,0,0,1,1,34091.2421875,28287.09765625
46,11,0,0,1,1,34287.16796875,30077.419921875
46,11,0,0,1,1,34287.16796875,30077.419921875
31,11,0,0,1,1,34483.09765625,35806.453125
52,10,0,0,1,1,35266.80078125,17187.09765625
51,8,1,0,1,1,35266.80078125,25064.515625
51,9,0,0,0,1,35266.80078125,32225.806640625
52,8,1,0,1,1,35266.80078125,33120.96875
49,6,0,0,1,1,35266.80078125,33120.96875
48,10,0,0,1,1,35266.80078125,34911.2890625
31,10,0,0,1,1,35266.80078125,35806.453125
42,11,0,0,1,1,35266.80078125,44758.06640625
50,11,0,0,1,1,36205.2890625,38563.546875
50,11,0,0,1,1,36205.2890625,38563.546875
37,10,0,0,1,1,36246.4375,17545.16015625
37,10,0,0,1,1,36246.4375,17545.16015625
55,11,0,0,1,1,36638.2890625,37417.7421875
50,11,0,0,1,1,36677.4765625,46548.38671875
41,8,1,0,1,1,36691.1875,32888.2265625
49,8,0,0,1,1,37226.0703125,14322.5810546875
48,8,1,0,1,1,37226.0703125,26854.83984375
48,8,1,0,1,1,37226.0703125,26854.83984375
48,6,0,1,1,1,38670.05078125,42967.7421875
48,6,0,1,1,1,38670.05078125,42967.7421875
46,11,0,0,1,1,39185.3359375,39387.09765625
29,10,0,0,1,1,41144.6015625,8951.61328125
55,8,0,0,1,1,43025.5,37972.7421875
32,10,0,0,1,1,43103.87109375,39387.09765625
47,8,0,0,1,1,44667.36328125,33837.09765625
32,8,0,0,1,1,47022.40234375,67137.09375
47,10,0,0,1,1,48197.96484375,47968.11328125
54,0,0,1,1,1,49228.5390625,44220.96875
40,8,0,0,1,1,50940.9375,55500.0
